stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
STP Sarakki 5 MLD,2022-10-04 18:45:00,6.58,26.70,-,-,18.79,4.95,6.17,3.76,-,2022100419
Kempambudhi STP 1 MLD,2022-10-04 19:00:00,-,-,-,-,25.00,3.88,5.85,5.76,-,2022100419
Mailasandra STP 75 MLD,2022-10-04 18:45:00,7.80,23.70,1.30,1.64,39.44,8.66,9.27,5.74,1.37,2022100419
60 MLD V.Valley TTP,2022-10-04 16:00:00,7.68,25.30,4.24,13.57,-,-,-,-,4.62,2022100419
KR Puram STP 20 MLD,2022-10-04 19:00:00,7.29,25.00,0.39,0.78,66.08,9.25,80.19,0.36,1.73,2022100419
1.5 MLD Lalbagh TTP,2022-10-04 19:00:00,7.38,27.90,0.74,3.70,17.62,1.42,0.90,4.31,6.24,2022100419
35MLD Agaram STP,2022-10-04 19:00:00,7.13,27.30,0.91,3.73,34.20,7.90,13.70,7.11,-,2022100419
Chikka_Bagur_5_MLD_STP,2022-10-04 19:04:00,7.43,26.40,-,-,-,-,-,9.60,-,2022100419
2MLD Ulsoor STP,2022-10-04 20:15:00,7.26,26.60,0.36,1.62,30.20,2.10,3.80,6.04,3.62,2022100420
CHIKKABANAVARA 5 MLD,2022-10-04 19:30:00,7.25,25.70,0.58,4.00,38.62,7.87,10.53,14.58,3.95,2022100420
KADUGODI 6 MLD STP,2022-10-04 20:00:00,7.61,24.60,0.70,2.04,59.86,24.48,10.07,18.70,5.42,2022100420
HORAMAVU 20 MLD,2022-10-04 19:45:00,7.46,26.40,0.67,3.70,28.28,6.85,9.71,8.72,3.35,2022100420
K AND C VALLEY 60 MLD,2022-09-26 17:15:00,7.30,27.20,0.42,3.50,53.92,0.00,17.51,6.91,-,2022100420
NAGASANDRA 20 MLD,2022-10-04 20:00:00,7.02,26.80,0.52,4.50,93.96,4.27,42.39,9.38,4.02,2022100420
RAJACANAL 40 MLD,2022-10-04 19:45:00,7.04,25.90,0.93,3.40,28.48,3.47,4.25,7.93,4.58,2022100420
YELLAMALAPACHETTY 15 MLD,2022-10-04 20:00:00,7.07,25.30,0.21,1.00,33.76,5.37,5.65,5.02,-,2022100420
BELLANDUR 90 MLD,2022-10-04 20:00:00,7.51,26.00,0.39,0.50,26.17,4.21,5.54,8.15,-,2022100420
DODDABELE 20 MLD,2022-10-04 19:45:00,7.16,26.40,0.15,2.30,39.25,6.95,8.00,12.52,6.28,2022100420
MALLATHALLI 5 MLD,2022-10-03 23:55:00,7.32,26.40,0.56,1.40,19.89,1.78,14.25,10.16,4.01,2022100420
NAGASANDRA OLD 20 MLD,2022-10-04 19:45:00,6.69,25.50,6.54,9.81,54.95,7.31,35.20,8.50,9.14,2022100420
4MLD Cubbon Park TTP,2022-10-04 20:00:00,7.14,27.10,0.98,4.66,17.30,1.16,0.92,5.02,3.92,2022100420
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100420
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100420
KADABEESANAHALLI 50 MLD,2022-09-28 15:30:00,7.84,25.10,0.73,3.65,70.85,10.65,27.37,9.31,5.49,2022100420
STP Sarakki 5 MLD,2022-10-04 20:00:00,6.58,26.70,-,-,18.79,4.95,6.16,3.76,-,2022100420
Kempambudhi STP 1 MLD,2022-10-04 20:00:00,-,-,-,-,24.92,3.83,5.82,5.36,-,2022100420
Mailasandra STP 75 MLD,2022-10-04 19:45:00,7.79,23.40,1.30,1.64,39.38,8.64,9.31,5.49,1.37,2022100420
60 MLD V.Valley TTP,2022-10-04 16:00:00,7.68,25.30,4.24,13.57,-,-,-,-,4.62,2022100420
KR Puram STP 20 MLD,2022-10-04 19:45:00,7.31,24.90,0.38,0.76,65.48,9.17,76.38,2.16,1.68,2022100420
1.5 MLD Lalbagh TTP,2022-10-04 20:00:00,7.41,26.80,0.72,3.62,17.63,1.42,0.90,4.40,6.32,2022100420
35MLD Agaram STP,2022-10-04 20:00:00,7.14,27.40,2.04,8.36,35.10,8.40,13.80,7.56,-,2022100420
Chikka_Bagur_5_MLD_STP,2022-10-04 20:01:00,7.43,-,-,-,-,4.70,15.70,-,-,2022100420
2MLD Ulsoor STP,2022-10-04 21:15:00,7.27,26.50,0.37,1.66,30.50,2.10,4.00,6.10,3.28,2022100421
CHIKKABANAVARA 5 MLD,2022-10-04 20:45:00,7.24,25.60,0.58,4.00,38.61,7.87,10.52,14.69,3.88,2022100421
KADUGODI 6 MLD STP,2022-10-04 21:00:00,7.61,24.60,0.70,2.05,60.54,25.41,10.24,18.75,5.23,2022100421
HORAMAVU 20 MLD,2022-10-04 20:45:00,7.43,26.40,0.70,3.70,28.22,6.81,9.32,8.72,3.50,2022100421
K AND C VALLEY 60 MLD,2022-09-26 17:15:00,7.30,27.20,0.42,3.50,53.92,0.00,17.51,6.91,-,2022100421
NAGASANDRA 20 MLD,2022-10-04 20:30:00,7.02,26.80,0.52,4.50,96.47,4.18,43.04,8.81,4.02,2022100421
RAJACANAL 40 MLD,2022-10-04 20:45:00,7.04,25.90,0.92,3.40,28.48,3.46,4.24,7.91,4.58,2022100421
YELLAMALAPACHETTY 15 MLD,2022-10-04 21:00:00,7.08,25.50,0.21,1.00,33.84,5.37,6.05,5.02,-,2022100421
BELLANDUR 90 MLD,2022-10-04 21:00:00,7.51,25.90,0.39,0.50,26.18,4.21,5.56,8.16,-,2022100421
DODDABELE 20 MLD,2022-10-04 20:45:00,7.27,26.30,0.15,2.30,39.22,6.94,7.96,12.50,7.04,2022100421
MALLATHALLI 5 MLD,2022-10-03 23:55:00,7.32,26.40,0.56,1.40,19.89,1.78,14.25,10.16,4.01,2022100421
NAGASANDRA OLD 20 MLD,2022-10-04 20:45:00,6.69,25.50,6.43,9.64,55.07,7.23,35.15,7.67,9.02,2022100421
4MLD Cubbon Park TTP,2022-10-04 21:00:00,7.11,27.10,0.99,4.66,17.30,1.16,0.92,5.02,3.96,2022100421
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100421
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100421
KADABEESANAHALLI 50 MLD,2022-09-28 15:30:00,7.84,25.10,0.73,3.65,70.85,10.65,27.37,9.31,5.49,2022100421
STP Sarakki 5 MLD,2022-10-04 20:45:00,6.58,26.70,-,-,18.80,4.96,6.18,3.76,-,2022100421
Kempambudhi STP 1 MLD,2022-10-04 21:00:00,-,-,-,-,25.42,3.92,5.92,5.96,-,2022100421
Mailasandra STP 75 MLD,2022-10-04 20:45:00,7.79,23.30,1.30,1.61,39.25,8.59,9.36,6.33,1.34,2022100421
60 MLD V.Valley TTP,2022-10-04 16:00:00,7.68,25.30,4.24,13.57,-,-,-,-,4.62,2022100421
KR Puram STP 20 MLD,2022-10-04 20:30:00,7.31,24.90,0.38,0.76,66.57,9.32,84.51,4.21,1.69,2022100421
1.5 MLD Lalbagh TTP,2022-10-04 21:00:00,7.43,26.10,0.70,3.50,17.62,1.42,0.90,4.47,6.41,2022100421
35MLD Agaram STP,2022-10-04 21:00:00,7.06,27.30,1.03,4.22,39.70,7.80,17.90,7.02,-,2022100421
Chikka_Bagur_5_MLD_STP,2022-10-04 21:03:00,7.33,26.50,-,-,-,5.00,15.40,10.00,-,2022100421
2MLD Ulsoor STP,2022-10-04 22:15:00,7.27,26.50,0.35,1.57,30.20,2.10,3.90,6.04,3.25,2022100422
CHIKKABANAVARA 5 MLD,2022-10-04 21:45:00,7.31,25.60,0.57,4.10,38.62,7.89,10.53,14.84,4.16,2022100422
KADUGODI 6 MLD STP,2022-10-04 22:00:00,7.62,24.70,0.70,2.14,60.69,25.74,10.25,18.75,3.51,2022100422
HORAMAVU 20 MLD,2022-10-04 21:45:00,7.43,26.40,0.69,3.70,28.26,6.80,9.60,8.60,3.45,2022100422
K AND C VALLEY 60 MLD,2022-09-26 17:15:00,7.30,27.20,0.42,3.50,53.92,0.00,17.51,6.91,-,2022100422
NAGASANDRA 20 MLD,2022-10-04 22:00:00,7.06,26.90,0.52,4.60,96.40,4.21,43.44,9.32,4.02,2022100422
RAJACANAL 40 MLD,2022-10-04 21:45:00,7.04,25.90,0.92,3.40,28.49,3.47,4.27,7.95,4.58,2022100422
YELLAMALAPACHETTY 15 MLD,2022-10-04 22:00:00,7.08,25.40,0.20,1.00,33.75,5.37,5.66,5.02,-,2022100422
BELLANDUR 90 MLD,2022-10-04 22:00:00,7.51,25.90,0.39,0.50,26.20,4.21,5.64,8.17,-,2022100422
DODDABELE 20 MLD,2022-10-04 21:45:00,7.29,26.30,0.15,2.30,39.23,6.93,7.96,12.51,7.07,2022100422
MALLATHALLI 5 MLD,2022-10-03 23:55:00,7.32,26.40,0.56,1.40,19.89,1.78,14.25,10.16,4.01,2022100422
NAGASANDRA OLD 20 MLD,2022-10-04 21:45:00,6.77,25.50,6.74,10.11,54.87,7.09,34.17,6.98,17.70,2022100422
4MLD Cubbon Park TTP,2022-10-04 22:00:00,7.11,27.10,1.01,4.66,17.30,1.16,0.92,5.02,4.04,2022100422
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100422
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100422
KADABEESANAHALLI 50 MLD,2022-09-28 15:30:00,7.84,25.10,0.73,3.65,70.85,10.65,27.37,9.31,5.49,2022100422
STP Sarakki 5 MLD,2022-10-04 21:45:00,6.57,26.70,-,-,18.80,4.96,6.20,3.76,-,2022100422
Kempambudhi STP 1 MLD,2022-10-04 22:00:00,-,-,-,-,25.81,3.86,5.96,5.59,-,2022100422
Mailasandra STP 75 MLD,2022-10-04 21:45:00,7.79,23.30,1.28,1.44,39.30,8.60,9.33,6.22,1.20,2022100422
60 MLD V.Valley TTP,2022-10-04 21:15:00,7.68,25.30,4.41,14.11,-,-,-,-,4.62,2022100422
KR Puram STP 20 MLD,2022-10-04 22:00:00,7.33,24.90,0.35,0.70,62.99,8.82,73.23,4.00,1.74,2022100422
1.5 MLD Lalbagh TTP,2022-10-04 22:00:00,7.44,25.40,0.69,3.45,17.63,1.42,0.90,4.53,6.47,2022100422
35MLD Agaram STP,2022-10-04 22:00:00,7.12,27.30,0.90,3.69,39.20,8.20,18.20,7.38,-,2022100422
Chikka_Bagur_5_MLD_STP,2022-10-04 22:00:00,7.39,26.40,-,-,-,5.10,14.50,10.20,-,2022100422
2MLD Ulsoor STP,2022-10-04 23:15:00,7.27,26.40,0.36,1.62,31.70,2.10,4.40,6.34,3.21,2022100423
CHIKKABANAVARA 5 MLD,2022-10-04 22:45:00,7.26,25.60,0.57,4.10,38.59,7.88,10.50,14.84,3.85,2022100423
KADUGODI 6 MLD STP,2022-10-04 23:00:00,7.58,24.70,0.70,2.05,60.63,25.55,10.18,18.60,3.16,2022100423
HORAMAVU 20 MLD,2022-10-04 22:45:00,7.39,26.40,0.67,3.70,28.23,6.80,9.49,8.71,3.35,2022100423
K AND C VALLEY 60 MLD,2022-09-26 17:15:00,7.30,27.20,0.42,3.50,53.92,0.00,17.51,6.91,-,2022100423
NAGASANDRA 20 MLD,2022-10-04 23:00:00,7.07,26.70,0.50,4.60,100.25,4.06,46.37,9.08,4.02,2022100423
RAJACANAL 40 MLD,2022-10-04 22:45:00,7.06,25.90,0.93,3.40,28.51,3.46,4.30,7.95,4.58,2022100423
YELLAMALAPACHETTY 15 MLD,2022-10-04 23:00:00,7.04,25.40,0.22,1.00,33.77,5.37,5.77,5.01,-,2022100423
BELLANDUR 90 MLD,2022-10-04 23:00:00,7.51,25.90,0.39,0.50,26.22,4.20,5.68,8.15,-,2022100423
DODDABELE 20 MLD,2022-10-04 22:45:00,7.28,26.00,0.15,2.30,39.22,6.93,7.90,12.53,7.33,2022100423
MALLATHALLI 5 MLD,2022-10-03 23:55:00,7.32,26.40,0.56,1.40,19.89,1.78,14.25,10.16,4.01,2022100423
NAGASANDRA OLD 20 MLD,2022-10-04 22:45:00,6.72,25.50,6.55,9.83,55.47,7.12,37.45,8.24,8.05,2022100423
4MLD Cubbon Park TTP,2022-10-04 23:00:00,7.11,27.10,1.00,4.66,17.30,1.16,0.91,5.02,4.00,2022100423
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100423
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100423
KADABEESANAHALLI 50 MLD,2022-09-28 15:30:00,7.84,25.10,0.73,3.65,70.85,10.65,27.37,9.31,5.49,2022100423
STP Sarakki 5 MLD,2022-10-04 23:00:00,6.57,26.90,-,-,18.80,4.96,6.19,3.76,-,2022100423
Kempambudhi STP 1 MLD,2022-10-04 23:00:00,-,-,-,-,24.99,3.87,5.83,5.82,-,2022100423
Mailasandra STP 75 MLD,2022-10-04 22:45:00,7.79,23.30,1.28,1.69,39.78,8.79,9.27,5.84,1.41,2022100423
60 MLD V.Valley TTP,2022-10-04 21:15:00,7.68,25.30,4.41,14.11,-,-,-,-,4.62,2022100423
KR Puram STP 20 MLD,2022-10-04 23:00:00,7.33,24.90,0.34,0.68,68.44,9.58,89.32,2.51,1.85,2022100423
1.5 MLD Lalbagh TTP,2022-10-04 23:00:00,7.45,24.80,0.68,3.40,17.62,1.42,0.90,4.56,6.55,2022100423
35MLD Agaram STP,2022-10-04 23:00:00,7.08,27.30,2.55,10.45,37.90,9.10,16.30,8.19,-,2022100423
Chikka_Bagur_5_MLD_STP,2022-10-04 23:01:00,7.43,26.40,-,-,45.30,4.60,-,-,-,2022100423
2MLD Ulsoor STP,2022-10-05 00:15:00,7.27,26.40,0.35,1.57,31.30,2.10,4.30,6.26,3.08,2022100500
CHIKKABANAVARA 5 MLD,2022-10-05 00:00:00,7.27,25.60,0.57,4.10,38.61,7.87,10.52,14.67,3.84,2022100500
KADUGODI 6 MLD STP,2022-10-05 00:00:00,7.60,24.70,0.70,2.13,60.19,24.33,10.13,18.58,4.72,2022100500
HORAMAVU 20 MLD,2022-10-04 23:45:00,7.47,26.30,0.67,3.80,28.20,6.84,9.19,8.73,3.35,2022100500
K AND C VALLEY 60 MLD,2022-09-26 17:15:00,7.30,27.20,0.42,3.50,53.92,0.00,17.51,6.91,-,2022100500
NAGASANDRA 20 MLD,2022-10-05 00:00:00,7.06,26.70,0.51,4.60,96.20,4.10,43.18,9.18,4.01,2022100500
RAJACANAL 40 MLD,2022-10-04 23:45:00,7.05,25.90,0.93,3.40,28.54,3.46,4.32,7.96,4.59,2022100500
YELLAMALAPACHETTY 15 MLD,2022-10-05 00:00:00,7.00,25.40,0.24,1.00,33.78,5.37,5.82,5.01,-,2022100500
BELLANDUR 90 MLD,2022-10-05 00:00:00,7.51,25.90,0.39,0.50,26.23,4.16,5.75,8.14,-,2022100500
DODDABELE 20 MLD,2022-10-04 23:45:00,7.28,26.10,0.15,2.30,39.24,6.93,7.92,12.52,6.16,2022100500
MALLATHALLI 5 MLD,2022-10-03 23:55:00,7.32,26.40,0.56,1.40,19.89,1.78,14.25,10.16,4.01,2022100500
NAGASANDRA OLD 20 MLD,2022-10-05 00:00:00,6.66,25.10,9.24,13.86,55.20,6.94,35.84,6.59,21.79,2022100500
4MLD Cubbon Park TTP,2022-10-05 00:00:00,7.12,27.10,1.00,4.66,17.30,1.16,0.92,5.02,4.00,2022100500
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100500
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100500
KADABEESANAHALLI 50 MLD,2022-09-28 15:30:00,7.84,25.10,0.73,3.65,70.85,10.65,27.37,9.31,5.49,2022100500
STP Sarakki 5 MLD,2022-10-05 00:00:00,6.56,26.90,-,-,18.80,4.96,6.20,3.76,-,2022100500
Kempambudhi STP 1 MLD,2022-10-05 00:00:00,-,-,-,-,25.07,3.92,5.86,5.78,-,2022100500
Mailasandra STP 75 MLD,2022-10-04 23:30:00,7.78,23.20,1.29,1.13,39.79,8.77,9.32,5.22,0.94,2022100500
60 MLD V.Valley TTP,2022-10-04 21:15:00,7.68,25.30,4.41,14.11,-,-,-,-,4.62,2022100500
KR Puram STP 20 MLD,2022-10-05 00:00:00,7.32,24.80,0.35,0.70,65.70,9.20,80.84,4.82,1.79,2022100500
1.5 MLD Lalbagh TTP,2022-10-05 00:00:00,7.46,24.50,0.68,3.40,17.63,1.42,0.90,4.59,6.57,2022100500
35MLD Agaram STP,2022-10-05 00:00:00,7.08,27.30,3.19,13.08,40.30,9.50,17.70,8.55,-,2022100500
Chikka_Bagur_5_MLD_STP,2022-10-05 00:04:00,7.31,26.50,-,-,44.30,5.00,-,10.00,-,2022100500
2MLD Ulsoor STP,2022-10-05 01:15:00,7.27,26.30,0.35,1.57,32.30,2.10,4.70,6.46,3.04,2022100501
CHIKKABANAVARA 5 MLD,2022-10-05 01:00:00,7.33,25.60,0.57,4.10,38.58,7.88,10.50,14.81,4.01,2022100501
KADUGODI 6 MLD STP,2022-10-05 01:00:00,7.61,24.70,0.70,2.05,60.72,25.82,10.26,18.73,5.05,2022100501
HORAMAVU 20 MLD,2022-10-05 00:45:00,7.44,26.30,0.68,3.70,28.26,6.84,9.45,8.61,3.40,2022100501
K AND C VALLEY 60 MLD,2022-09-26 17:15:00,7.30,27.20,0.42,3.50,53.92,0.00,17.51,6.91,-,2022100501
NAGASANDRA 20 MLD,2022-10-05 01:00:00,7.06,26.80,0.52,4.60,97.78,3.98,44.47,9.51,4.02,2022100501
RAJACANAL 40 MLD,2022-10-05 00:45:00,7.03,25.90,0.93,3.40,28.55,3.47,4.34,7.94,4.57,2022100501
YELLAMALAPACHETTY 15 MLD,2022-10-05 01:00:00,7.04,25.30,0.21,1.00,33.78,5.38,5.85,5.02,0.85,2022100501
BELLANDUR 90 MLD,2022-10-05 01:00:00,7.51,25.90,0.39,0.50,26.23,4.16,5.74,8.12,-,2022100501
DODDABELE 20 MLD,2022-10-05 00:45:00,7.27,26.00,0.14,2.30,39.21,6.93,7.82,12.54,5.69,2022100501
MALLATHALLI 5 MLD,2022-10-03 23:55:00,7.32,26.40,0.56,1.40,19.89,1.78,14.25,10.16,4.01,2022100501
NAGASANDRA OLD 20 MLD,2022-10-05 00:45:00,6.93,23.30,4.20,6.30,55.21,6.93,35.89,6.59,23.72,2022100501
4MLD Cubbon Park TTP,2022-10-05 01:00:00,7.10,27.10,1.00,4.66,17.30,1.16,0.92,5.02,4.00,2022100501
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100501
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100501
KADABEESANAHALLI 50 MLD,2022-09-28 15:30:00,7.84,25.10,0.73,3.65,70.85,10.65,27.37,9.31,5.49,2022100501
STP Sarakki 5 MLD,2022-10-05 01:00:00,6.56,26.90,-,-,18.81,4.97,6.22,3.76,-,2022100501
Kempambudhi STP 1 MLD,2022-10-05 01:00:00,-,-,-,-,24.98,3.90,5.86,5.75,-,2022100501
Mailasandra STP 75 MLD,2022-10-05 00:45:00,7.78,23.20,1.27,0.56,40.38,9.01,9.59,5.76,0.47,2022100501
60 MLD V.Valley TTP,2022-10-04 21:15:00,7.68,25.30,4.41,14.11,-,-,-,-,4.62,2022100501
KR Puram STP 20 MLD,2022-10-05 00:45:00,7.32,24.80,0.36,0.72,65.23,9.13,80.41,4.63,2.14,2022100501
1.5 MLD Lalbagh TTP,2022-10-05 01:00:00,7.47,24.00,0.67,3.38,17.63,1.42,0.90,4.62,6.64,2022100501
35MLD Agaram STP,2022-10-05 01:00:00,7.10,27.30,4.51,18.49,41.30,9.00,20.30,8.10,-,2022100501
Chikka_Bagur_5_MLD_STP,2022-10-05 01:04:00,7.37,26.40,-,-,44.30,-,12.90,10.20,-,2022100501
2MLD Ulsoor STP,2022-10-05 02:15:00,7.27,26.20,0.35,1.57,32.20,2.10,4.50,6.44,3.00,2022100502
CHIKKABANAVARA 5 MLD,2022-10-05 02:00:00,7.28,25.60,0.57,4.10,38.58,7.88,10.49,14.76,3.79,2022100502
KADUGODI 6 MLD STP,2022-10-05 02:00:00,7.55,24.70,0.70,2.06,60.78,26.22,10.18,18.71,3.27,2022100502
HORAMAVU 20 MLD,2022-10-05 01:45:00,7.44,26.60,0.69,3.80,28.25,6.83,9.57,8.71,3.45,2022100502
K AND C VALLEY 60 MLD,2022-09-26 17:15:00,7.30,27.20,0.42,3.50,53.92,0.00,17.51,6.91,-,2022100502
NAGASANDRA 20 MLD,2022-10-05 02:00:00,7.07,26.90,0.53,4.60,96.24,3.93,43.42,9.74,4.03,2022100502
RAJACANAL 40 MLD,2022-10-05 01:45:00,7.04,25.90,0.93,3.40,28.52,3.47,4.31,7.96,4.58,2022100502
YELLAMALAPACHETTY 15 MLD,2022-10-05 02:00:00,7.06,25.20,0.22,1.00,33.76,5.37,5.72,5.00,-,2022100502
BELLANDUR 90 MLD,2022-10-05 02:00:00,7.51,25.90,0.39,0.50,26.26,4.17,5.84,8.14,-,2022100502
DODDABELE 20 MLD,2022-10-05 01:45:00,7.21,25.90,0.15,2.30,39.26,6.94,7.94,12.54,6.57,2022100502
MALLATHALLI 5 MLD,2022-10-03 23:55:00,7.32,26.40,0.56,1.40,19.89,1.78,14.25,10.16,4.01,2022100502
NAGASANDRA OLD 20 MLD,2022-10-05 02:00:00,6.84,22.00,4.80,7.20,55.21,6.81,36.01,6.64,23.34,2022100502
4MLD Cubbon Park TTP,2022-10-05 02:00:00,7.11,27.10,0.99,4.66,17.29,1.16,0.92,5.02,3.96,2022100502
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100502
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100502
KADABEESANAHALLI 50 MLD,2022-09-28 15:30:00,7.84,25.10,0.73,3.65,70.85,10.65,27.37,9.31,5.49,2022100502
STP Sarakki 5 MLD,2022-10-05 02:00:00,6.56,26.80,-,-,18.81,4.97,6.22,3.76,-,2022100502
Kempambudhi STP 1 MLD,2022-10-05 02:00:00,-,-,-,-,24.89,3.82,5.84,5.61,-,2022100502
Mailasandra STP 75 MLD,2022-10-05 01:45:00,7.78,23.10,1.27,0.49,39.86,8.84,9.44,6.49,0.41,2022100502
60 MLD V.Valley TTP,2022-10-04 21:15:00,7.68,25.30,4.41,14.11,-,-,-,-,4.62,2022100502
KR Puram STP 20 MLD,2022-10-05 02:00:00,7.32,24.70,0.35,0.70,67.70,9.48,86.42,4.50,1.94,2022100502
1.5 MLD Lalbagh TTP,2022-10-05 02:00:00,7.48,23.50,0.67,3.35,17.63,1.42,0.90,4.69,6.70,2022100502
35MLD Agaram STP,2022-10-05 02:00:00,7.07,27.40,2.36,9.68,41.10,9.90,18.10,8.91,-,2022100502
Chikka_Bagur_5_MLD_STP,2022-10-05 02:04:00,7.42,26.40,-,-,-,-,-,10.20,-,2022100502
2MLD Ulsoor STP,2022-10-05 03:15:00,7.27,26.10,0.35,1.57,32.10,2.10,4.50,6.42,3.01,2022100503
CHIKKABANAVARA 5 MLD,2022-10-05 03:00:00,7.29,25.60,0.57,4.10,38.59,7.88,10.51,14.76,3.79,2022100503
KADUGODI 6 MLD STP,2022-10-05 03:00:00,7.57,24.80,0.70,2.05,60.30,25.02,10.05,18.74,4.51,2022100503
HORAMAVU 20 MLD,2022-10-05 02:45:00,7.40,26.50,0.68,3.80,28.27,6.82,9.59,8.67,3.40,2022100503
K AND C VALLEY 60 MLD,2022-09-26 17:15:00,7.30,27.20,0.42,3.50,53.92,0.00,17.51,6.91,-,2022100503
NAGASANDRA 20 MLD,2022-10-05 03:00:00,7.09,26.60,0.52,4.60,97.94,3.96,44.36,9.64,4.01,2022100503
RAJACANAL 40 MLD,2022-10-05 02:45:00,7.04,25.90,0.92,3.40,28.56,3.45,4.35,7.92,4.58,2022100503
YELLAMALAPACHETTY 15 MLD,2022-10-05 03:00:00,7.02,25.30,0.20,1.00,33.82,5.38,5.93,5.01,-,2022100503
BELLANDUR 90 MLD,2022-10-05 03:00:00,7.51,25.90,0.39,0.50,26.25,4.14,5.84,8.13,-,2022100503
DODDABELE 20 MLD,2022-10-05 02:45:00,7.23,25.80,0.15,2.30,39.26,6.94,7.97,12.50,7.48,2022100503
MALLATHALLI 5 MLD,2022-10-03 23:55:00,7.32,26.40,0.56,1.40,19.89,1.78,14.25,10.16,4.01,2022100503
NAGASANDRA OLD 20 MLD,2022-10-05 03:00:00,6.82,21.60,5.11,7.66,55.17,6.77,35.81,5.91,23.82,2022100503
4MLD Cubbon Park TTP,2022-10-05 03:00:00,7.11,27.10,0.99,4.66,17.30,1.16,0.92,5.02,3.96,2022100503
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100503
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022100503
KADABEESANAHALLI 50 MLD,2022-09-28 15:30:00,7.84,25.10,0.73,3.65,70.85,10.65,27.37,9.31,5.49,2022100503
STP Sarakki 5 MLD,2022-10-05 03:00:00,6.56,26.80,-,-,18.80,4.95,6.19,3.76,-,2022100503
Kempambudhi STP 1 MLD,2022-10-05 03:00:00,-,-,-,-,24.97,3.85,5.81,5.67,-,2022100503
Mailasandra STP 75 MLD,2022-10-05 02:45:00,7.77,23.10,1.27,0.38,39.57,8.70,9.43,6.17,0.32,2022100503
60 MLD V.Valley TTP,2022-10-05 02:30:00,7.68,25.20,4.44,14.21,-,-,-,-,4.63,2022100503
KR Puram STP 20 MLD,2022-10-05 03:00:00,7.33,24.70,0.35,0.70,67.31,9.42,85.70,3.77,1.71,2022100503
1.5 MLD Lalbagh TTP,2022-10-05 03:00:00,7.49,23.10,0.66,3.30,17.63,1.42,0.90,4.72,6.75,2022100503
35MLD Agaram STP,2022-10-05 03:00:00,7.04,27.40,1.09,4.47,42.40,9.30,19.20,8.37,-,2022100503
Chikka_Bagur_5_MLD_STP,2022-10-05 03:04:00,7.26,26.50,-,-,-,5.30,13.00,10.60,-,2022100503
2MLD Ulsoor STP,2022-10-05 04:15:00,7.27,26.00,0.35,1.57,33.00,2.10,4.90,6.60,2.71,2022100504
CHIKKABANAVARA 5 MLD,2022-10-05 03:45:00,7.33,25.50,0.58,4.00,38.62,7.88,10.52,14.60,4.24,2022100504
KADUGODI 6 MLD STP,2022-10-05 04:00:00,7.62,24.80,0.70,2.05,61.10,26.44,10.23,18.68,5.17,2022100504
HORAMAVU 20 MLD,2022-10-05 03:45:00,7.48,26.30,0.66,3.80,28.24,6.84,9.43,8.69,3.30,2022100504
K AND C VALLEY 60 MLD,2022-09-26 17:15:00,7.30,27.20,0.42,3.50,53.92,0.00,17.51,6.91,-,2022100504
NAGASANDRA 20 MLD,2022-10-05 04:00:00,7.09,26.50,0.49,4.60,98.43,4.04,44.36,10.11,3.99,2022100504
RAJACANAL 40 MLD,2022-10-05 03:45:00,7.04,25.90,0.92,3.40,28.55,3.46,4.34,7.97,4.58,2022100504
YELLAMALAPACHETTY 15 MLD,2022-10-05 04:00:00,7.02,25.30,0.21,1.00,33.80,5.39,5.87,5.03,-,2022100504
